,id,name,is_closed,type,is_admin,admin_level,is_member,status,activity,photo_100,user_id,deactivated
170,175851043,Школа Актива НИЯУ МИФИ,0,page,0,,1,Мы ждём именно тебя!,Общественная организация,"https://sun1-15.userapi.com/impf/c846522/v846522109/1702ea/OIWT-pnZfhw.jpg?size=100x0&quality=88&crop=0,0,1190,1190&sign=0fc8fda53ecc42d900bcd54383df7115&c_uniq_tag=JHKysmv_PB_J-V36T6Jchv_nrR5bPsznFVkO0sf7xWM&ava=1",88933032,
171,176424981,Молодёжь Москвы,0,page,0,,0,Все молодежные события Москвы!,Молодёжное движение,"https://sun1-22.userapi.com/impg/dxKVvH9VjnGV5aCEKlnBca7JzoBdrGePkF4eWA/d3NFSwvzKUI.jpg?size=100x0&quality=88&crop=0,0,1182,1182&sign=8f8bfa9de95e80b126f4b452d8a525b8&c_uniq_tag=Qh2aCm7l0kg-QlYRh07VH2cVSX3VNfrP1e11OnO6nNM&ava=1",88933032,
172,179142633,МИФИческий БАЛ,0,page,0,,0,"Сказка ближе, чем ты думаешь💫",Культура,"https://sun1-94.userapi.com/impf/c852224/v852224700/ce42c/IK3p4FI5Tu8.jpg?size=100x0&quality=88&crop=2,2,1078,1078&sign=44727c9059b4f3e2f924d64bb87c77b3&c_uniq_tag=gceoUzT0NT5z8HqPHxiNnKba-I_5TQV2aruhLT73eFw&ava=1",88933032,
173,181247711,MEPHI RUNNING CLUB,0,page,0,,0,,Спортивный клуб,"https://sun1-98.userapi.com/impf/c845416/v845416883/1f5dcf/k2hWuGEM16U.jpg?size=100x0&quality=96&crop=109,135,1501,1501&sign=3ae2aa2b1890c46dd3536bbaebd82b33&c_uniq_tag=cTP_P_atJ1OG4R8SWRJFwTbGt8H5jgdarQYh76nlXj4&ava=1",88933032,
174,186554889,Science Slam МИФИ,0,page,0,,0,"15 октября в 18:00, главный корпус МИФИ","Тренинг, семинар","https://sun1-19.userapi.com/impf/c855328/v855328486/f37c0/eEw1sDGiEXQ.jpg?size=100x0&quality=96&crop=170,90,715,715&sign=ce3767ac08f5a5ab4a7a90b99057d581&c_uniq_tag=q0oyTjYtzT1RDUkvvTiKIQsdXiDhnoyQUsPvfnHsJZw&ava=1",88933032,
175,58421306,Объединённый совет обучающихся НИЯУ МИФИ,0,page,1,3.0,1,Все студенческие новости МИФИ в одной группе!,Общественная организация,"https://sun1-97.userapi.com/impf/c625317/v625317437/3f06d/HpNuozSW2Fw.jpg?size=100x0&quality=96&crop=53,355,410,410&sign=ede11c63ff4ae23e2d573f6102ca7d4b&c_uniq_tag=O-t00iSHM9ckpZB_K4RlgA2I7NGSFEF63pDqA4LI4EI&ava=1",28698167,
176,133907436,Волонтёрский центр НИЯУ МИФИ,0,page,0,,0,Волонтёр НИЯУ МИФИ - звучит гордо!,Молодёжное движение,"https://sun1-84.userapi.com/impf/c637431/v637431032/51894/v6oEWG1rw1Y.jpg?size=100x0&quality=96&crop=71,71,2017,2017&sign=8e46617603e80f1c6baa6a10205f56f1&c_uniq_tag=jjN5U94K7G3KauzAx6pKjvW7oNWRGlp-SBuMGg8GS5A&ava=1",28698167,
177,54277047,Студенческое научное общество НИЯУ МИФИ,0,page,0,,1,Разожжем в тебе научную искру.,Образование,"https://sun1-86.userapi.com/impf/c840331/v840331400/64ef6/YD94RsrjMdg.jpg?size=100x0&quality=88&crop=283,0,1861,1861&sign=7172e7763bf70483cde853a8d87d4842&c_uniq_tag=5k78s2xm7a7bxVcDsniy3M4DUWG0exZYgSt-KQiZNmA&ava=1",28698167,
178,42800749,perfо́rmance,0,page,0,,0,806K+,Фотография,"https://sun1-47.userapi.com/impf/c836330/v836330717/68e4/0aoLJ4pvqJM.jpg?size=100x0&quality=96&crop=86,86,2009,2009&sign=501003ec7d7f8d9234d6bd5dc96ffed4&c_uniq_tag=I34AZGwxsgOxWaUQ3BLeSxLsmiOTX948YZfrmOPiJhg&ava=1",28698167,
179,125553684,«Будь в курсе» | Медиацентр НИЯУ МИФИ,0,page,0,,1,Студенческий Медиацентр НИЯУ МИФИ,Молодёжное движение,"https://sun1-18.userapi.com/impg/c858016/v858016671/153975/1xd5uDeylrc.jpg?size=100x0&quality=96&crop=0,0,591,591&sign=02f8bcdb4172d11634b3b9643243c6db&c_uniq_tag=jOjP97S04viIgOAV7cxJSxcGUygcgUOj5KkkdGYdtK4&ava=1",28698167,
180,58079665,Совет общежитий НИЯУ МИФИ,0,page,0,,1,Каждый день делаем жизнь в общежитиях лучше!,Молодёжное движение,"https://sun1-85.userapi.com/impf/c844617/v844617155/185b45/bRtnAZj-aUM.jpg?size=100x0&quality=96&crop=347,0,1853,1853&sign=8422445ae19fe68cf031c8efc32bcce2&c_uniq_tag=btOyw7_7FJoYq_aJH-9idkNFbbVPTjha4nH2oP4OHAs&ava=1",28698167,
181,87183594,Студенческие Отряды НИЯУ МИФИ,0,page,0,,0,это лето мы будем помнить годами #somephi,Молодёжное движение,"https://sun1-91.userapi.com/impf/c844723/v844723438/100281/fFj9QxHyJjM.jpg?size=100x0&quality=88&crop=29,18,748,748&sign=1b3c9d9edd73e0485a3652e209fdeab2&c_uniq_tag=_ohqWYlE1PXYoE54vsvk39U5ugqzZfZJwD514Hh8Fzw&ava=1",28698167,
182,166414649,Подслушано МИФИ НОВОЕ!,0,page,0,,0,"дропаем старую подслушку, заходим сюда",Институт,"https://sun1-24.userapi.com/impf/TWELJmivxVoqpGuCH9TPRu7yPQMqGKVdzJi1qQ/X30HIG8wHfI.jpg?size=100x0&quality=96&crop=56,63,391,391&sign=0929e2593fa7af0f1204d03fc574cbad&c_uniq_tag=kQRGJ2gPniqCcj4SluUjeGqtP6n9nYcNvaaH6EHmWdg&ava=1",28698167,
183,191986836,CYBRO | центр киберспорта Бирюлёво,0,page,0,,0,Самый крутой компьютерный клуб в Бирюлёво! Отвлекись от повседневной рутины. От 80 р./час! 🏆,Киберспортивная организация,"https://sun1-92.userapi.com/impg/r3bK4TfOLODT2TUplUcTpPgu9TujPRGPC0HUdw/z2d0nRW_YEQ.jpg?size=100x0&quality=96&crop=0,0,417,417&sign=47a684b125bc336fdfcbdfd257306d18&c_uniq_tag=gKG1HFfv3tccVl-E_RrAXcrBjiJH1YwPgaA-6-bqv_o&ava=1",28698167,
184,127643835,ИИКС НИЯУ МИФИ,0,page,0,,1,Запрограммируй свое будущее! 👩‍💻👨‍💻,Институт,"https://sun1-85.userapi.com/impg/bZct5uvtXr48f9NE7oaWyiHSYTtJ0paCN27uZA/dKkjLyvNrXA.jpg?size=100x0&quality=96&crop=0,0,2160,2160&sign=8fba1b1faeb3cd8fe0bad398c2931dd6&c_uniq_tag=N7MNDbTWQKl2vxzJn34tn1cKWxtS2ViXV6r6rkEwUjA&ava=1",28698167,
185,78594812,Спортивный клуб Реактор НИЯУ МИФИ,0,page,0,,1,БАНДА ПАНДЫ,Спортивная организация,"https://sun1-27.userapi.com/impg/c855020/v855020018/1f0b8b/MR8l5Fhielc.jpg?size=100x0&quality=96&crop=282,262,1624,1624&sign=b218eee66e0696cc1c2c42e4fd1f5d97&c_uniq_tag=NIuqWiRVOw9NvkTPcmLq-r4i0yar4IU_OavrFhPTo98&ava=1",28698167,
186,142251832,ЛаПлаз НИЯУ МИФИ,0,page,0,,0,Мы зажигаем свои звёзды!🌟,Институт,"https://sun1-90.userapi.com/impg/ez6QzTmo3sitP6iBPIirWejgJftXnLjG3DVpkQ/K_FZ3grF2vE.jpg?size=100x0&quality=88&crop=238,54,1719,1719&sign=20cada00b9e5208d72637b2af1042303&c_uniq_tag=piBxuVa2naN6Jjbrd4FRyshljLlTsi5kRtDNwx_Zl54&ava=1",28698167,
187,77378363,mephi-store,0,page,0,,1,"💥Покажи, что ты учишься в лучшем универе страны!💥","Одежда, обувь","https://sun1-88.userapi.com/impg/c857220/v857220681/db9b1/unVXLxBHTcE.jpg?size=100x0&quality=88&crop=149,0,598,598&sign=00cbf58ce131d5c5484598d0593dfcb6&c_uniq_tag=GVSC9gxQXCiCYI8r5b5nr0Lp7fUFeatx9oRhUDcJSUk&ava=1",28698167,
188,159763761,МИФИ ищет Таланты!,0,page,0,,0,"12 марта, 18:00",Общество,"https://sun1-16.userapi.com/impg/T3Q2SW5WSBlxTWdeC6G4bHDKU_oyva20rMTp7A/Hz5CliykMnM.jpg?size=100x0&quality=96&crop=38,0,1131,1131&sign=4a11bac76a4301e66e50f9fe5c7d2943&c_uniq_tag=T-7cf9239DmhpGm32exmlZSxdIAZCVDHSpoufNSGV-Y&ava=1",28698167,
189,69589815,НИЯУ МИФИ,0,page,0,,1,,Университет,"https://sun1-97.userapi.com/impg/c857420/v857420415/231612/KosuSkBbiio.jpg?size=100x0&quality=96&crop=22,0,318,318&sign=9fee2fe6dd3b79ce052e924db48445f3&c_uniq_tag=bwtljyj11DVNpOIE8k9FD_q69DzF69A6bADYzMFIvOw&ava=1",28698167,
190,90500264,До и После  — Фитнес Трансформация,0,page,0,,0,Присылайте свои трансформации в предложенные новости!,Фитнес,"https://sun1-23.userapi.com/impf/c824600/v824600967/f0540/rlwRbjypyWI.jpg?size=100x0&quality=96&crop=0,0,460,460&sign=c51605b1b11e7692e3c88222e4b831d6&c_uniq_tag=0PL_9JVzL0xhTf_hRjDA1LlS9uNK8F5mFQqkznMlEQM&ava=1",28698167,
191,193733938,Студенческий офис НИЯУ МИФИ,0,page,0,,1,,Университет,"https://sun1-25.userapi.com/impg/zlHgNGI8lufz9EKfOa0leBBvEXK40Tb7XwdH9A/0HcJP6SpL3c.jpg?size=100x0&quality=96&crop=76,41,897,897&sign=cace4e5610017c51d59db236538265ed&c_uniq_tag=ojT5W6Sjpobx4kXAaxlkhLpP_7hDgMFYvM310XMvP-Q&ava=1",28698167,
192,45571312,T U M B L R,0,page,0,,0,1281K+,Юмор,"https://sun1-29.userapi.com/impf/c855320/v855320555/1049fd/viMxTcHEBjQ.jpg?size=100x0&quality=88&crop=41,28,572,572&sign=7e1dc52b989e1c24fedd83e08bb332a3&c_uniq_tag=lZwfIztXwrqzugR4L7HqQcHvhh65g2siXICG9t_OEr4&ava=1",28698167,
193,60841972,A P R Ø F E N,0,page,0,,0,,"Астрология, эзотерика","https://sun1-95.userapi.com/impf/c623226/v623226390/32bbc/HRQZReMGVZI.jpg?size=100x0&quality=88&crop=0,0,640,640&sign=3d39e1f803e2694c14b42f8cf5df1e13&c_uniq_tag=y_sWxdL1wI6RQrjfbNZUwV5FvqiCsXe0816wqN4ebTw&ava=1",28698167,
194,30086880,ЗОЖ  | Сам себе тренер,0,page,0,,0,,Фитнес,"https://sun1-22.userapi.com/impf/c846418/v846418708/1dd829/-fxdH3z7n20.jpg?size=100x0&quality=96&crop=0,0,425,425&sign=743769a7e0e63dbb6e9aa11b32f48347&c_uniq_tag=TzsgnbXiOWtnielJtCbfeLvHfypnhx0Mx1ISeLhuPyE&ava=1",28698167,
195,198131272,Игры МИФИ,0,page,0,,0,Последний игровой,Игры,"https://sun1-98.userapi.com/impg/M9WNnVvJUWKqhH49Se-kWupiohg9-Zhmb6yXCQ/ARSor9UdKc0.jpg?size=100x0&quality=96&crop=646,17,482,482&sign=85e111406722c31d19633b364aadf8cd&c_uniq_tag=0Ig6-9j7IQcJcRAAtf-AuTjC1DUBFWT4xl9KHNFXt0M&ava=1",28698167,
196,175359438,Предуниверситарий НИЯУ МЕМФИ,0,page,0,,0,"Отныне и вовек, мы и мемы едины.",Юмор,"https://sun1-14.userapi.com/impg/l15vAkVAwlczKGjwzAUtqRRQ2_Ty0-zQDvvG8g/LdXmCkfHPVM.jpg?size=100x0&quality=88&crop=7,244,517,517&sign=11da1e44efadb55be583b16791d53988&c_uniq_tag=Bat9FIrCCNZ8qkokmx_ZP5CywHGqTdNmuJTKmoXdY5I&ava=1",28698167,
197,105609165,Алиса,0,page,0,,0,,Юмор,"https://sun1-92.userapi.com/impf/c621702/v621702806/5162e/8Vp50M1_4ms.jpg?size=100x0&quality=96&crop=159,66,1495,1495&sign=ad3066c2688003b11249b8f97b31b4d8&c_uniq_tag=K5pSIyT8yO9NWRNX2DSCqk-UimMvVmZ8VYCqUbixm_g&ava=1",28698167,
198,198131490,ProВСЁ,0,page,0,,0,,Интернет-СМИ,"https://sun1-98.userapi.com/impg/3GOEXRsfsjGdf5anLdgzKazu45zMbJTGej5LDQ/EWhPABrZFSk.jpg?size=100x0&quality=88&crop=20,21,1036,1036&sign=dce7a58888dd9f58f35911541711da64&c_uniq_tag=iCCMUeG6sXFecCZkiFTwD-9BVBl-kano6QK8Rzqatug&ava=1",28698167,
199,39901032,Программа «Факел» | Школа кураторов,0,page,0,,0,"Горим сами, зажигаем вас!",Молодёжное движение,"https://sun1-84.userapi.com/impg/pLYckFuD6DKJsCrxthS_3tGwM1CYIUtI-hjg1A/hULEU3mxMyc.jpg?size=100x0&quality=88&crop=0,0,1000,1000&sign=8d42b389684562ea40ba49f6f5793c83&c_uniq_tag=DpMCXx4mOqLEnknj4hU_S7eiDptEdJ13oCzb2z7Y36E&ava=1",28698167,
200,198131319,Выжить на дистанционке,0,page,0,,0,,Сайты,"https://sun1-89.userapi.com/impg/B3vt778PAkq4MDNThsh4bz1r9olTBrj2VeSX5w/5pSkbOZBiH4.jpg?size=100x0&quality=88&crop=66,66,368,368&sign=0a31160392cbd06114f3251520d79347&c_uniq_tag=TqfpojwEbk4xdVbnwsVaeVnSRgIXReg00FXhttxbDkU&ava=1",28698167,
201,28627911,40 КГ,0,page,0,,0,Похудей к лету,Здоровый образ жизни,"https://sun1-25.userapi.com/impg/WeE19nzmsh5dOVNyoHAR-R2fMpx87uuPW6x29g/ikQJFKI6kxQ.jpg?size=100x0&quality=96&crop=212,128,572,572&sign=5f17ac5cf65dadd439c7c605dfa44c88&c_uniq_tag=hXkuBE43Bxj1DUucvP33gU98AKsSCG3J2yZ2kNU8dO0&ava=1",28698167,
202,198131200,TEORмемы,0,page,0,,0,,Наука,"https://sun1-26.userapi.com/impg/IXQMEVZ18_L4v47c6UjkqBXwmfM2NIACWpfRdA/ly4etydyW9Y.jpg?size=100x0&quality=88&crop=84,63,368,368&sign=ff8f3bbef21f20edb27c1dd4858fc6db&c_uniq_tag=UCo_DRfURVbVBfS4BSy_oW2Llt4HiRwJPDf5ze75O1o&ava=1",28698167,
203,104875981,Арт-подсобка | ИЗО-Центр НИЯУ МИФИ,0,page,0,,0,инженеры-художники по стопам Леонардо,Творчество,"https://sun1-19.userapi.com/impf/c626816/v626816683/ef0c/P6oxSPq3UqA.jpg?size=100x0&quality=96&crop=0,0,1235,1235&sign=7948596ae4d8928005a879df62c3b9b7&c_uniq_tag=WDauSVSdNoA_IZlbLwgy-B0BfKsYU78t0CfCmtlFyn8&ava=1",28698167,
204,142173315,ИФИБ НИЯУ МИФИ,0,page,0,,0,#Будьснами #Будьлучшим,Институт,"https://sun1-84.userapi.com/impg/c854224/v854224343/209fb5/LcG2U1hiEEE.jpg?size=100x0&quality=96&crop=34,0,695,695&sign=f36cc0274ed0d6762bcfe3f6c86a0fed&c_uniq_tag=wWQqs5xwZSZdSQTfD54BVP-WKUeV0IksHZuXzt1oWJg&ava=1",28698167,
205,4070797,MARVEL/DC,0,page,0,,0,EndGame ❤,Кино,"https://sun1-20.userapi.com/impg/ef1B3czwKfuNsV6Bkf6hnYOZ62GouqtQFuqCbA/9c3LG8dMfwc.jpg?size=100x0&quality=96&crop=131,0,596,596&sign=412f65671149a7d0f61d3bf8ce515336&c_uniq_tag=3wd4Euhg7DdNDRI_JoGHo-QF3F0xT5SVJtwkPWXrNoA&ava=1",28698167,
206,23308460,theend.,0,page,0,,0,Лучшее из сети!,Юмор,"https://sun1-88.userapi.com/impf/c624121/v624121714/2b8f8/enB20KFw2Jc.jpg?size=100x0&quality=88&crop=44,67,434,434&sign=7ffa6eadd366c6f6c92b03954a7e366e&c_uniq_tag=fImITQrCwAXpwp1wtZJ7U4O9UhWHHqcOvI2PkiDZqiw&ava=1",28698167,
207,41396644,холи лук,0,page,0,,0,стильный эстетичный,"Стиль, одежда, обувь","https://sun1-15.userapi.com/impf/c836127/v836127718/504d4/LlUB_cBgyEQ.jpg?size=100x0&quality=88&crop=81,0,784,784&sign=ad6b0762c01fa59b7dea3ffb998d90ae&c_uniq_tag=_8EkHuseM0-UOPANXo-AGodSCNA1GHHiryTcS9X-VeM&ava=1",28698167,
208,194076616,ИФТИС НИЯУ МИФИ,0,page,0,,0,Учим создавать умную технику!,Институт,"https://sun1-14.userapi.com/impg/c857324/v857324391/1b2b2c/uCqjUEg6dJI.jpg?size=100x0&quality=88&crop=0,0,299,299&sign=1a2e18de692bb2713221d9f7424a9174&c_uniq_tag=JzleCibT-p3Rarl7kfH6JREY8Par6EAoA0xfaZhYY6o&ava=1",28698167,
209,119043828,"Благотворительный фестиваль ""от Сердца к Сердцу""",0,page,0,,0,,Благотворительная организация,"https://sun1-93.userapi.com/impf/c630019/v630019032/49ec6/CwuTUzV7A38.jpg?size=100x0&quality=96&crop=55,178,444,444&sign=056ad149ceb37559ec3aa1b6c577e0c5&c_uniq_tag=UaRH_gSJxhV70UUk9PtnWiVfpiief4JJ3aw01OPsdKk&ava=1",28698167,
210,29346,Тюменский государственный университет | ТюмГУ,0,page,0,,0,Заполни дневник и сменку не забудь,Университет,"https://sun1-27.userapi.com/impg/reIOO94fgbSvQggKuvD2uNv_4IGhovFrqwdJKg/mPAS97R4pQc.jpg?size=100x0&quality=96&crop=83,83,667,667&sign=6dd8ce3fdf1d2adfa344d2653e7aecad&c_uniq_tag=1UBGzcQRtA0YhVEz1Vh5d9MVcvJ-L5VQzK0ky9zA7_I&ava=1",28698167,
211,108468,КиноПоиск,0,page,0,,0,Всегда,Интернет-СМИ,"https://sun1-30.userapi.com/impg/sskMpCxhgjS78k9dX_36kgSyXmTsu_kEzujUnA/-vTy2Gr92AU.jpg?size=100x0&quality=96&crop=64,64,512,512&sign=00e568d7cfe19bbadfbc8c8c4a93a20c&c_uniq_tag=V7y7bPVfwwKeautLhTsTqoJin5ZskZSRTYi23V6DGOQ&ava=1",28698167,
212,954730,ТАТСТУДИЯ | tattoo Moscow,0,page,0,,0,"💀 татуировки 📝 эскизы,❤ уроки рисования, 💯 мастер классы 📌пирсинг",Тату-салон,"https://sun1-29.userapi.com/impg/3e9RCjeyDofYdLCJ5YmnP3B2g2tED-IWIOs7PA/VO5-bhhSSP4.jpg?size=100x0&quality=96&crop=305,1,1948,1948&sign=bf5021c3feacc4f214e6f89c26da2f27&c_uniq_tag=iXU3zO-KzZFw7jSy4_YBJ1-woN2PYWGjn0fwLfedKNU&ava=1",28698167,
213,3183750,"Веб программист - PHP, JS, Python, Java, HTML 5",0,page,0,,0,Самое крупное сообщество веб-программистов,Программирование,"https://sun1-99.userapi.com/impf/c626421/v626421613/938/fktcihgVMmc.jpg?size=100x0&quality=96&crop=0,0,640,640&sign=c0c0c5740778a05cc0ebbdaaf0696e3a&c_uniq_tag=r4FGP0k7M_5LBDe0KBUgEeodBR24sgd5rW1yC55NnwM&ava=1",28698167,
214,9073074,чай со вкусом коммунальной квартиры,0,page,0,,0,стихия стихов,Литература,"https://sun1-21.userapi.com/impf/c639617/v639617866/575e8/HeyDVTcCK-E.jpg?size=100x0&quality=88&crop=0,170,704,704&sign=20c505653877d3b8ddcb4021ccc81b73&c_uniq_tag=uCDll2c6MGOT1GYfXKWlNbP3bQp9jSmznEoVSC8bgpg&ava=1",28698167,
215,12141758,ПЛАТЬЯ 1001DRESS,0,page,0,,0,Начать шопинг на 1001dress.ru 🕊,"Стиль, одежда, обувь","https://sun1-20.userapi.com/impg/pyLtmwrqdQCBiMV3mkgubxf6IGjDmEEnc4ZE4g/sXTSbyqGT58.jpg?size=100x0&quality=96&crop=0,0,400,400&sign=e147dbee92c41626e30038780c6262a1&c_uniq_tag=cwFk1-AN7_AxfPA5dQaKdJu5VMrtFXuBwjKHpvSsk4g&ava=1",28698167,
216,12530753,Служба добрых дел НИЯУ МИФИ,0,page,0,,0,,Молодёжное движение,"https://sun1-96.userapi.com/impf/c624119/v624119734/2a42c/_TCnTDD33uk.jpg?size=100x0&quality=96&crop=20,108,386,386&sign=46fc332e15805fe1070fe85defb0a099&c_uniq_tag=BVR0mVonkWFrwtSVgvvSedo9ulQ73PXf7xmh1d1_3Fo&ava=1",28698167,
217,14392583,Suits / Форс-Мажоры,0,page,0,,0,Новый сезон 18 июля. Патрик Джей Адамс вернется в качестве гостя.,Сериал,"https://sun1-94.userapi.com/impf/c847120/v847120375/78314/ApCtLOyNOjE.jpg?size=100x0&quality=96&crop=107,107,854,854&sign=708f249e1f11486220c3694cd521122b&c_uniq_tag=_kDGSKOJwZOHb1eCj4-ynMjmseW05O3wX9FUhoxtacI&ava=1",28698167,
218,14840461,Рецепты от Koolinar.ru,0,page,0,,0,,"Кулинария, рецепты","https://sun1-26.userapi.com/impf/c622131/v622131326/31e76/0DrCymOzy5g.jpg?size=100x0&quality=96&crop=0,26,260,260&sign=a43f7452f93e526fc630082d851a432b&c_uniq_tag=jo9SQp25vrF6VKl1WbxOGXXp8jWT10MAGm5OhuK8VnA&ava=1",28698167,
219,20813583,Профсоюз студентов НИЯУ МИФИ,0,page,0,,0,Официальная страница студенческого сектора Первичной Профсоюзной организации НИЯУ МИФИ,Общественная организация,"https://sun1-92.userapi.com/impf/c836123/v836123851/23217/piD4zPIVsqc.jpg?size=100x0&quality=88&crop=29,111,762,762&sign=7b9c533ce45cb7b126c967a15ab91ad7&c_uniq_tag=FRPciubOXtiGDbi67rf_DSijtyjiPTXoqWvY_Gz6V_Y&ava=1",28698167,
220,25153764,Английский каждый день | Endaily,0,page,0,,0,Каждый день только качественный контент!,Языки,https://sun9-55.userapi.com/c5952/g25153764/d_a1676142.jpg?ava=1,28698167,
221,25232578,РБК,0,page,0,,0,Информация. Сервисы. Вдохновение,Интернет-СМИ,"https://sun1-99.userapi.com/impf/c845416/v845416837/1501a/x3qzqT1c50o.jpg?size=100x0&quality=96&crop=0,0,200,200&sign=5c6b9cd2053ef6ff220b9713bc1d445a&c_uniq_tag=-J_SqCO_FKm4DKc0IFvtZMsnLDrD3fGLsr-GvdJmgcE&ava=1",28698167,
222,25813425,АРТ искусство,0,page,0,,0,Творчество Людей для Людей 👩‍🎨 👨‍🎨,Культура,"https://sun1-25.userapi.com/impf/c636527/v636527457/310a6/G_8Jky4x3gc.jpg?size=100x0&quality=88&crop=0,0,300,300&sign=3bb185e7f5fa25ab41019799365933e4&c_uniq_tag=5WtUBUl4lkWbD7Oqt5SbUKe9nHbuyCnvkp545MxgrtY&ava=1",28698167,
223,26151903,VOLUNTEER CENTER Сеченовского университета,0,page,0,,0,Inst: sechenovvolunteer,Молодёжное движение,"https://sun1-30.userapi.com/impf/c857232/v857232756/3f08/8T1dSATGJJw.jpg?size=100x0&quality=88&crop=126,126,748,748&sign=ce06ef6e5867a6387090b3a495c1f27f&c_uniq_tag=LauOjEwZMGtQqY3AHRiM6ZHL_d7FSb5QR8XKtg3smu8&ava=1",28698167,
224,26750264,5 лучших фильмов,0,page,0,,0,,Кино,"https://sun1-95.userapi.com/impg/UxA3zrVIddXq89uv-1ZwR3oKbjOYjRRbB8hGgQ/vAHptXp3SCg.jpg?size=100x0&quality=96&crop=52,295,696,696&sign=47c208c8f6179e2b182a6fe703ccc950&c_uniq_tag=GYLaZL5NfFF5IbN3Rn1eppmkZCd3RAHC28dRFUO49Po&ava=1",28698167,
225,26776509,"Тысяча чертей, какая татуировка!",0,page,0,,0,самое большое тату сообщество!,Творчество,"https://sun1-90.userapi.com/impg/XkP6zkmDG6ZLpZyj8_a-lC9kgry5g83wi49MrQ/h1bqgThYYkk.jpg?size=100x0&quality=96&crop=88,305,356,356&sign=5a930a50a7bfbef13b278110367d8f4e&c_uniq_tag=JzgPCgQPqwlM-8BhL5fbsWWsF7lgFyyEovyLqOg2hIw&ava=1",28698167,
226,28129783,LOOKBOOK | Street style,0,page,0,,0,"750k+, присоединяйся, вместе уже 8 лет","Стиль, одежда, обувь","https://sun1-26.userapi.com/impg/c857436/v857436704/2168fe/LRpnzhJjkTk.jpg?size=100x0&quality=96&crop=93,143,797,797&sign=e333c9811a190618dc5249865ad9581d&c_uniq_tag=937EgueAcSZbFVaK7KPLpZnlzIUzIzZFuDe41alh6cg&ava=1",28698167,
227,28362355,Фенечка | Красота своими руками,0,page,0,,0,,Творчество,"https://sun1-28.userapi.com/impf/c633929/v633929309/33ebc/14k-XPux2s8.jpg?size=100x0&quality=88&crop=35,260,965,965&sign=560f159002044d365445100b400efc57&c_uniq_tag=KO7D5PSci4g9NyuaGTKVIONLOuU4wRJwpagqW58mfh8&ava=1",28698167,
228,29334009,Песня Под Ключ | Написание Песен | Биты | Beats,0,page,0,,0,Песня Под Ключ | Написание Песен | Биты | Beats 💯💯💯,Обмен музыкой,"https://sun1-97.userapi.com/impg/myitU55G6UnYo77Aj2rvWuU33fOEGifLdcaQVQ/28cMuNrGPEo.jpg?size=100x0&quality=88&crop=109,20,406,406&sign=7aa34f1c8fe98e493d8adfced42884ac&c_uniq_tag=m_wI5FaeCAqa_lPSIz6RrPJpqJb4BWTszrFM8utJtKU&ava=1",28698167,
229,29804491,Центр развития,0,page,0,,0,Будь в Центре!,Общественная организация,"https://sun1-20.userapi.com/impf/c830208/v830208236/1afe71/Yb5FRChcgG8.jpg?size=100x0&quality=96&crop=0,0,541,541&sign=4c30f85607fc3774d25a0b760e8fec4e&c_uniq_tag=MOwfCrgHzT1vPlsDBJklUUulzsndSYg0zZMxwa6HEHs&ava=1",28698167,
230,29842742,ИГРА ПРЕСТОЛОВ,0,page,0,,0,ДОМ ДРАКОНА,Кино,"https://sun1-27.userapi.com/impg/z5lgr1n8i6i8WKfGuVSrxhXbCWEgLja7vLv-PA/PQZbse9Ff8E.jpg?size=100x0&quality=96&crop=0,264,1080,1080&sign=e0103092dc667b07e7b19b2d7f687ad9&c_uniq_tag=7G5PjMPqfC6TQlFtS9D3o6xiXRMn5CpemK8GctS652A&ava=1",28698167,
231,30022666,Лепра,0,page,0,,0,Добро пожаловать отсюда,Юмор,"https://sun1-15.userapi.com/impf/c302205/v302205002/5b31/aoMhh2-Qy58.jpg?size=100x0&quality=96&crop=0,0,2048,2048&sign=36a1ad5a8710e0d23441771727d31d38&c_uniq_tag=qPRUnsCLu6DjoAgOjqYysGDwspgcGrnAGPnG1XPvuZA&ava=1",28698167,
232,30936477,Street Styler | Уличная мода,0,page,0,,0,,"Стиль, одежда, обувь","https://sun1-91.userapi.com/impf/c621617/v621617448/1a7f6/lCTVvw9tZqI.jpg?size=100x0&quality=96&crop=0,0,427,427&sign=fdcfdf4f63523c914c2abeb67e21bef7&c_uniq_tag=h6eSG7fwlmogEcaAw3GKuV0xsR1jLEwJh9tbJcE0AgQ&ava=1",28698167,
233,31089504,WORLD,0,page,0,,0,"Будь Путешественником, а не Туристом",Активный отдых,"https://sun1-26.userapi.com/impf/c830308/v830308343/1b8d30/X6zJ6u47bXk.jpg?size=100x0&quality=96&crop=102,105,393,393&sign=c5b7ef419d5506d54cc37315017809c8&c_uniq_tag=I1xZY4XfRUDMXGxNRK7G7Hla7KTbpN9X4-qSPH_GK9w&ava=1",28698167,
234,31184785,Газета «Атомоход» (ИАТЭ НИЯУ МИФИ),0,page,0,,0,Первая глянцевая газета студентов и сотрудников ИАТЭ НИЯУ МИФИ,Печатное издание,"https://sun1-99.userapi.com/impg/c858232/v858232536/157083/qg4FFdoscAU.jpg?size=100x0&quality=88&crop=193,151,773,773&sign=dedfac29d5aa84ad9c2158e1ea883f43&c_uniq_tag=w_QNHM2SmBAT-E57tCVuECFKVPgj7mU6s2AgjOzB12Q&ava=1",28698167,
